-26.675200,-20.883100,-14.939600,13.738900,-20.816500,-15.556100,-19.762300,-29.771800,-29.678700,-28.586100
-20.682900,-5.562100,-44.101800,-25.369300,-44.252800,-24.018600,-35.464000,-39.492900,21.509100,-25.634000
-13.403300,-7.399200,-18.592000,-22.620900,-18.935800,-17.178800,-21.610400,-18.080400,9.307900,-8.728300
8.936900,-12.599900,-9.836800,-15.415300,-26.000600,-24.232800,-23.807700,-22.648800,-0.700400,-5.657800
-33.701900,-18.109700,-11.171100,-21.962900,-24.181300,-31.948000,17.934800,-38.581100,-29.333700,-21.342600
-32.869200,-28.409700,-29.839800,-3.807300,-17.038400,-17.572400,17.009400,-28.154700,-37.507800,-22.815900
-24.729600,14.053700,-26.467700,-14.997600,-39.320600,-15.833700,-32.373000,-23.616600,-38.360100,2.530300
-14.740500,-23.098000,-7.971900,-14.280000,-20.818100,-16.623100,8.678900,-23.038300,-27.923800,-16.949300
-32.482100,-36.846200,-41.143100,19.561300,-21.125300,-8.706400,-19.605000,-36.982800,-37.914800,-37.718300
-32.596400,22.178900,-41.529100,-34.319700,-39.299100,-37.026500,-28.593300,-33.022400,-16.650400,4.430500
18.735200,-28.189000,-19.966500,-17.283200,-18.965300,-13.326400,-26.503500,-32.364800,-20.117600,-21.927500
-55.483900,-30.382900,-72.546900,-58.418900,-69.451400,-49.366000,-71.060500,-41.541700,-49.495400,27.027000
-37.051100,-15.917900,-41.467900,-28.551000,-21.805200,-31.574000,-27.000600,18.798800,-32.953900,-29.979300
-17.592200,-15.489400,-15.062400,-18.859300,-22.779500,-12.070600,2.184900,-30.365400,2.399200,-15.121000
-24.238400,-33.225300,-42.047900,-6.425600,-41.252400,16.381200,-22.226200,-10.322900,-27.441600,-32.514800
-29.279100,-24.430200,-21.965500,-11.822900,-35.299500,-26.312400,-26.471200,15.609100,-34.882000,-9.043900
-30.570500,-26.510600,-24.284400,-32.759200,-30.416000,-29.307100,-30.016800,-31.214700,12.080800,-22.334400
